# AS|ObservedPolicies|GeralPolicy
53052|0|NoPrepend
53136|0|NoPrepend
52850|0|NoPrepend
8055|2|Binary
53071|0|NoPrepend
262827|0|NoPrepend
53058|0;2;1|Mixed
53060|0;1|Mixed
262660|1;0;2|Mixed
28614|0|NoPrepend
53061|0;1|Mixed
28205|1;0|Mixed
53064|0|NoPrepend
262682|0|NoPrepend
53067|0|NoPrepend
53069|0|NoPrepend
263146|0|NoPrepend
262679|0;2|Mixed
53072|0|NoPrepend
53073|0|NoPrepend
262844|0|NoPrepend
262520|0|NoPrepend
28585|0|NoPrepend
53076|0|NoPrepend
52984|0|NoPrepend
262687|1;2;0|Mixed
262690|0|NoPrepend
262684|3;2;0|Mixed
53077|0|NoPrepend
28322|0|NoPrepend
53079|2;0|Mixed
262692|0|NoPrepend
53090|2;0|Mixed
262695|0|NoPrepend
262697|0|NoPrepend
53095|0|NoPrepend
53096|0;2;1|Mixed
53098|0|NoPrepend
53099|0|NoPrepend
262702|0|NoPrepend
53100|0|NoPrepend
53103|0;1|Mixed
53104|2;0|Mixed
262674|0|NoPrepend
53106|0|NoPrepend
53125|0;1|Mixed
53108|0;1|Mixed
53109|0|NoPrepend
53110|0;2|Mixed
263531|0;3;1;2|Mixed
53112|0;2|Mixed
53113|0|NoPrepend
262666|0|NoPrepend
262707|0|NoPrepend
53114|0|NoPrepend
53115|0;1|Mixed
262498|0|NoPrepend
262497|0|NoPrepend
53116|0|NoPrepend
28624|0|NoPrepend
53127|0|NoPrepend
53117|0|NoPrepend
262709|0|NoPrepend
53120|0;2|Mixed
262710|0|NoPrepend
262711|0|NoPrepend
262712|0|NoPrepend
53147|0|NoPrepend
262714|0|NoPrepend
28364|1;2|Mixed
53123|0|NoPrepend
267463|0|NoPrepend
262716|0|NoPrepend
53126|0|NoPrepend
262719|0|NoPrepend
53140|0|NoPrepend
262722|0|NoPrepend
53130|2|Binary
53195|1;0|Mixed
262704|0|NoPrepend
262723|0|NoPrepend
28296|0|NoPrepend
262724|2|Binary
53128|0|NoPrepend
28513|0|NoPrepend
46090|0|NoPrepend
28532|0|NoPrepend
18846|0|NoPrepend
28403|1;0|Mixed
28556|0|NoPrepend
28523|0|NoPrepend
198007|0|NoPrepend
57201|0|NoPrepend
42430|1|Uniform
199437|0|NoPrepend
206053|0|NoPrepend
45470|2|Binary
57374|0|NoPrepend
50805|0|NoPrepend
49640|0|NoPrepend
34574|0|NoPrepend
50378|0|NoPrepend
199185|0|NoPrepend
31626|0|NoPrepend
201076|0|NoPrepend
6844|0|NoPrepend
31237|0|NoPrepend
12906|0|NoPrepend
15679|2;1|Mixed
8292|0|NoPrepend
49677|0|NoPrepend
56500|0|NoPrepend
210046|0|NoPrepend
201278|2|Binary
210264|0|NoPrepend
201112|0|NoPrepend
201800|0|NoPrepend
62143|0|NoPrepend
201507|0|NoPrepend
59829|1|Uniform
201571|0|NoPrepend
205502|0|NoPrepend
15617|0|NoPrepend
204320|0|NoPrepend
206452|0|NoPrepend
205042|0|NoPrepend
48209|0|NoPrepend
196735|0|NoPrepend
49039|0|NoPrepend
5528|0|NoPrepend
49081|0|NoPrepend
52130|2|Binary
12429|0;1|Mixed
49574|0|NoPrepend
44919|0|NoPrepend
49254|0|NoPrepend
49237|1|Uniform
49292|0|NoPrepend
8409|0|NoPrepend
206337|0|NoPrepend
57011|0|NoPrepend
196760|0|NoPrepend
196761|0|NoPrepend
49624|0|NoPrepend
52143|1|Uniform
49388|0|NoPrepend
49368|0|NoPrepend
25356|2;1|Mixed
49400|1;0|Mixed
19305|0|NoPrepend
196784|0;1|Mixed
49426|0|NoPrepend
198210|0|NoPrepend
49487|1|Uniform
49492|2|Binary
50955|0|NoPrepend
31003|0|NoPrepend
209937|0|NoPrepend
205715|0|NoPrepend
210117|0|NoPrepend
62146|0|NoPrepend
49412|2;0|Mixed
49669|0;1|Mixed
49291|0|NoPrepend
203369|0|NoPrepend
206118|0|NoPrepend
205598|0|NoPrepend
205030|0|NoPrepend
196822|0|NoPrepend
34736|0|NoPrepend
209499|0|NoPrepend
12379|0|NoPrepend
49198|0|NoPrepend
205201|0|NoPrepend
49272|2|Binary
49743|2|Binary
44506|0|NoPrepend
201890|0|NoPrepend
12326|0|NoPrepend
209901|0|NoPrepend
199304|0|NoPrepend
201622|0|NoPrepend
204893|1|Uniform
40977|2|Binary
203627|0|NoPrepend
204846|0|NoPrepend
203513|0|NoPrepend
203509|0|NoPrepend
203922|0|NoPrepend
200479|0|NoPrepend
206538|0|NoPrepend
202493|2|Binary
203766|0|NoPrepend
57713|0|NoPrepend
30738|0|NoPrepend
204792|0|NoPrepend
203401|0|NoPrepend
61416|0|NoPrepend
61274|0|NoPrepend
59698|0|NoPrepend
61271|0|NoPrepend
56872|0|NoPrepend
203233|0|NoPrepend
205641|0|NoPrepend
50000|0|NoPrepend
61134|1|Uniform
204574|0|NoPrepend
204357|2|Binary
44915|2;3|Mixed
198145|0|NoPrepend
9096|2|Binary
47911|0|NoPrepend
56370|2|Binary
209582|0|NoPrepend
56407|0|NoPrepend
28773|0|NoPrepend
209436|0|NoPrepend
35381|0|NoPrepend
56429|2|Binary
206907|0|NoPrepend
56446|0|NoPrepend
57148|0|NoPrepend
50577|2|Binary
197620|0|NoPrepend
2043|0|NoPrepend
60020|0|NoPrepend
51568|0|NoPrepend
203574|0|NoPrepend
48456|2|Binary
49918|0|NoPrepend
50322|0|NoPrepend
50614|0|NoPrepend
25097|0|NoPrepend
203589|2|Binary
39318|1|Uniform
50275|2|Binary
50150|0|NoPrepend
61002|0|NoPrepend
206883|2|Binary
59995|0|NoPrepend
50637|0|NoPrepend
62448|2|Binary
62074|0|NoPrepend
202637|0|NoPrepend
47330|0|NoPrepend
60033|0|NoPrepend
201425|0|NoPrepend
200621|0|NoPrepend
59765|0|NoPrepend
62032|2|Binary
62030|0|NoPrepend
38935|0|NoPrepend
62042|0|NoPrepend
57790|0|NoPrepend
59747|0|NoPrepend
35222|0|NoPrepend
62053|0|NoPrepend
58052|0|NoPrepend
12754|2;1|Mixed
202145|0|NoPrepend
50306|2|Binary
51376|2;0|Mixed
48308|2;0|Mixed
58191|0|NoPrepend
34268|0|NoPrepend
199866|0|NoPrepend
57747|0|NoPrepend
57307|2|Binary
29013|1|Uniform
52095|0|NoPrepend
44416|0|NoPrepend
42800|0|NoPrepend
56482|0|NoPrepend
62307|2|Binary
50944|2|Binary
52192|0|NoPrepend
56397|0|NoPrepend
52159|0|NoPrepend
47516|0|NoPrepend
205384|0|NoPrepend
206762|0|NoPrepend
206594|0|NoPrepend
16192|0|NoPrepend
33829|0|NoPrepend
48556|1|Uniform
49626|0|NoPrepend
39016|0|NoPrepend
49655|0|NoPrepend
50357|0;2|Mixed
49851|1|Uniform
47114|2|Binary
51331|0|NoPrepend
29553|0|NoPrepend
48663|0|NoPrepend
198099|2|Binary
198173|2|Binary
{47794,48695}|0|NoPrepend
{198881}|0|NoPrepend
61362|1|Uniform
62048|0|NoPrepend
44170|0|NoPrepend
28641|0|NoPrepend
28664|0|NoPrepend
28272|0;1|Mixed
28666|2;0|Mixed
26609|0|NoPrepend
52950|0|NoPrepend
28328|3;2;1;0|Mixed
28305|0|NoPrepend
14282|0|NoPrepend
28298|0|NoPrepend
262366|0|NoPrepend
28293|0|NoPrepend
28291|0|NoPrepend
28308|0|NoPrepend
28289|0|NoPrepend
28301|0|NoPrepend
28304|1;2;0|Mixed
28295|0|NoPrepend
28307|0|NoPrepend
28313|0|NoPrepend
28336|0|NoPrepend
28321|0|NoPrepend
28341|0|NoPrepend
28323|0;1;2|Mixed
28324|2;0|Mixed
28326|1;2;0|Mixed
28332|0|NoPrepend
23105|1;0|Mixed
28348|0|NoPrepend
28347|0;2|Mixed
262750|0;1|Mixed
28351|0|NoPrepend
28355|0|NoPrepend
28357|1|Uniform
28358|0|NoPrepend
263260|2;0|Mixed
28369|0|NoPrepend
28172|0|NoPrepend
28174|0|NoPrepend
28176|0;2|Mixed
28175|0|NoPrepend
28177|0;1|Mixed
28180|2|Binary
11844|0|NoPrepend
28182|0|NoPrepend
28184|0|NoPrepend
262749|2;1;0|Mixed
28187|0|NoPrepend
28190|0|NoPrepend
28193|0|NoPrepend
28197|0|NoPrepend
28199|0|NoPrepend
28204|0|NoPrepend
28207|0|NoPrepend
10938|0|NoPrepend
22431|0|NoPrepend
28211|0|NoPrepend
28215|0;1|Mixed
28647|0|NoPrepend
28651|0|NoPrepend
53161|0;2|Mixed
11415|0|NoPrepend
28223|0|NoPrepend
28225|0|NoPrepend
28227|0|NoPrepend
28229|0;2|Mixed
28231|0|NoPrepend
28232|0|NoPrepend
28234|0|NoPrepend
28236|0|NoPrepend
28404|0|NoPrepend
28525|0|NoPrepend
28438|2;3|Mixed
263253|0|NoPrepend
28415|0|NoPrepend
28466|1;0|Mixed
28548|0;2|Mixed
28414|0|NoPrepend
265541|0|NoPrepend
22882|0|NoPrepend
65537|0|NoPrepend
3905|0|NoPrepend
28111|0|NoPrepend
263713|0|NoPrepend
203335|0|NoPrepend
14187|2;0|Mixed
13585|0;1;2|Mixed
264638|2|Binary
27711|1|Uniform
28091|0|NoPrepend
262181|0|NoPrepend
52346|0|NoPrepend
52415|0|NoPrepend
263198|0;2|Mixed
{23383}|0|NoPrepend
{267737}|0|NoPrepend
{23383,267737}|0|NoPrepend
263239|0|NoPrepend
28015|0;1|Mixed
28079|0|NoPrepend
27845|2;0|Mixed
27975|1;2|Mixed
{174,3549,13489,18678,27951,262220}|0|NoPrepend
27908|0|NoPrepend
27881|3;2;0|Mixed
27691|0|NoPrepend
18822|0|NoPrepend
264735|0|NoPrepend
264628|0|NoPrepend
52335|0|NoPrepend
262169|0|NoPrepend
22501|2;1|Mixed
28096|0|NoPrepend
11581|0|NoPrepend
27740|0;1;2|Mixed
52351|0|NoPrepend
61473|2|Binary
262208|1;0|Mixed
52354|1;2;0|Mixed
52348|2;1|Mixed
27659|0;2;1|Mixed
22541|0;3|Mixed
52356|0|NoPrepend
52322|0|NoPrepend
27796|0;2;3|Mixed
18635|0|NoPrepend
52343|0|NoPrepend
52281|0|NoPrepend
27879|0|NoPrepend
267807|0|NoPrepend
28316|0|NoPrepend
28053|0|NoPrepend
263201|2|Binary
16990|3;1;0;2|Mixed
52267|0|NoPrepend
263173|0|NoPrepend
7087|0|NoPrepend
52276|2|Binary
61462|0|NoPrepend
52270|0|NoPrepend
21578|2;0|Mixed
262195|0;1;2|Mixed
52414|0|NoPrepend
10986|1|Uniform
262171|0|NoPrepend
262183|0|NoPrepend
28009|2;0;1;3|Mixed
27979|0|NoPrepend
27844|0|NoPrepend
265839|0;2|Mixed
262223|0|NoPrepend
262212|0|NoPrepend
26317|0|NoPrepend
262188|2;1|Mixed
27956|0|NoPrepend
52235|0|NoPrepend
52238|0|NoPrepend
52241|1;0;2|Mixed
52366|0;1;2|Mixed
262259|0;2;1|Mixed
52451|0|NoPrepend
52392|0|NoPrepend
35899|0|NoPrepend
20462|0;2|Mixed
13316|1|Uniform
265801|0;1|Mixed
22313|1|Uniform
25620|0|NoPrepend
52495|0|NoPrepend
61480|0|NoPrepend
52363|0;2|Mixed
27895|0|NoPrepend
52290|1;0;2|Mixed
52278|0|NoPrepend
19447|0|NoPrepend
262230|2|Binary
28026|0;2|Mixed
262221|0;2|Mixed
27902|0|NoPrepend
263243|0|NoPrepend
265748|0|NoPrepend
61925|0|NoPrepend
263245|0|NoPrepend
20255|0;1|Mixed
263246|0|NoPrepend
52395|0|NoPrepend
27751|2;0;1;3|Mixed
262194|0|NoPrepend
264226|0|NoPrepend
264231|0|NoPrepend
264227|0|NoPrepend
264230|2|Binary
28083|0|NoPrepend
52300|2|Binary
264797|2;1;0;3|Mixed
11514|1;0|Mixed
52285|0|NoPrepend
52291|1|Uniform
52273|2;1;0|Mixed
52317|0|NoPrepend
28048|0|NoPrepend
264592|2|Binary
263228|0|NoPrepend
22860|0|NoPrepend
262178|0|NoPrepend
263698|0|NoPrepend
10697|0;1;2|Mixed
27883|2;0|Mixed
27996|2|Binary
28025|0|NoPrepend
52409|2;0|Mixed
28049|1;0;2|Mixed
27762|0|NoPrepend
27988|1;2;0|Mixed
266686|0|NoPrepend
263759|0|NoPrepend
263223|0|NoPrepend
27868|0|NoPrepend
52389|0|NoPrepend
52391|0|NoPrepend
52390|2|Binary
27877|1;2|Mixed
52321|0|NoPrepend
28086|0|NoPrepend
266253|3;2|Mixed
266204|0|NoPrepend
266195|2|Binary
266214|0|NoPrepend
27928|0;1;2|Mixed
52486|1;0|Mixed
28051|2;0|Mixed
27678|2;0;3|Mixed
52304|0|NoPrepend
61461|0|NoPrepend
1435|0|NoPrepend
265776|0|NoPrepend
28109|2|Binary
27738|2;3;1|Mixed
52269|2|Binary
264714|2|Binary
52325|0|NoPrepend
52326|0|NoPrepend
26613|0;2;1|Mixed
27891|0|NoPrepend
19192|2|Binary
27893|0|NoPrepend
27771|0|NoPrepend
263255|0|NoPrepend
265719|0|NoPrepend
27761|0|NoPrepend
262222|0|NoPrepend
28044|0|NoPrepend
266153|0|NoPrepend
266176|0|NoPrepend
52484|0|NoPrepend
28012|0|NoPrepend
28035|2|Binary
262264|0|NoPrepend
1000|0|NoPrepend
52292|0|NoPrepend
52295|2;0|Mixed
{27761}|0|NoPrepend
52479|0|NoPrepend
27998|0|NoPrepend
52319|0|NoPrepend
266708|0|NoPrepend
52299|1|Uniform
52277|0|NoPrepend
52434|0|NoPrepend
52256|0|NoPrepend
19611|2;1|Mixed
263532|2;0|Mixed
263533|3;2|Mixed
263547|0|NoPrepend
263537|0|NoPrepend
263536|0|NoPrepend
263538|0|NoPrepend
263541|0|NoPrepend
263539|2;0;1|Mixed
263542|0|NoPrepend
263545|0|NoPrepend
263550|0|NoPrepend
61903|2|Binary
263312|0|NoPrepend
263546|0|NoPrepend
263548|0|NoPrepend
263305|1;0|Mixed
61915|0|NoPrepend
263164|2|Binary
263299|0|NoPrepend
263302|0|NoPrepend
263304|0|NoPrepend
263307|0|NoPrepend
263308|0;2|Mixed
263309|0|NoPrepend
263310|0|NoPrepend
263311|1;0|Mixed
263316|0|NoPrepend
263317|0|NoPrepend
263320|2;0;1|Mixed
263322|2|Binary
263326|0|NoPrepend
263329|0;2|Mixed
263330|0|NoPrepend
263325|0|NoPrepend
263332|1;0|Mixed
263335|0|NoPrepend
263333|0|NoPrepend
263336|0;2;1|Mixed
263337|2|Binary
263339|0|NoPrepend
263340|0|NoPrepend
263342|0|NoPrepend
263343|1;0|Mixed
263344|1;0|Mixed
263358|0|NoPrepend
263364|0|NoPrepend
263381|0|NoPrepend
263345|0|NoPrepend
263346|2;1|Mixed
263348|0|NoPrepend
263350|0|NoPrepend
263349|0|NoPrepend
263351|0|NoPrepend
263352|0|NoPrepend
263347|0|NoPrepend
263353|0|NoPrepend
263356|0|NoPrepend
263354|0|NoPrepend
263357|2;0|Mixed
263359|0|NoPrepend
263360|0|NoPrepend
263362|0;2|Mixed
263363|0|NoPrepend
263369|0|NoPrepend
263370|0|NoPrepend
263404|1;0|Mixed
263371|0|NoPrepend
263372|1;0|Mixed
263373|2;0|Mixed
263374|2;0|Mixed
263375|0|NoPrepend
263417|0|NoPrepend
263273|0|NoPrepend
263257|0|NoPrepend
263410|0|NoPrepend
263282|0;1;2|Mixed
263165|0|NoPrepend
263211|0|NoPrepend
52498|0|NoPrepend
264663|0|NoPrepend
263212|0|NoPrepend
263213|0|NoPrepend
26621|1;0|Mixed
264733|0|NoPrepend
263218|2|Binary
263215|0|NoPrepend
263219|0|NoPrepend
{174,3549,18678,27951,262220}|0|NoPrepend
263177|0|NoPrepend
262929|0|NoPrepend
262928|0;1;2|Mixed
262931|0|NoPrepend
263663|0|NoPrepend
263664|0|NoPrepend
263666|0|NoPrepend
263667|0|NoPrepend
53181|0|NoPrepend
263288|0|NoPrepend
263676|0|NoPrepend
263677|0|NoPrepend
263469|1;0|Mixed
263473|0|NoPrepend
263474|0|NoPrepend
263475|0|NoPrepend
263477|0|NoPrepend
263476|0|NoPrepend
263143|0|NoPrepend
263480|0|NoPrepend
263481|0|NoPrepend
263144|0|NoPrepend
263483|0|NoPrepend
263485|0|NoPrepend
263484|0|NoPrepend
263155|0|NoPrepend
263490|0|NoPrepend
263491|0|NoPrepend
263492|0|NoPrepend
263493|0|NoPrepend
263494|0|NoPrepend
263497|0|NoPrepend
263499|0|NoPrepend
263501|0|NoPrepend
263156|0|NoPrepend
263507|0|NoPrepend
263508|3;2;0|Mixed
263509|0|NoPrepend
263510|2;0;1|Mixed
263511|0|NoPrepend
263512|0|NoPrepend
263513|0|NoPrepend
263515|0|NoPrepend
263517|0;2|Mixed
263519|0|NoPrepend
263521|0|NoPrepend
263523|1;2|Mixed
263524|0|NoPrepend
263527|0|NoPrepend
263525|0|NoPrepend
14660|0|NoPrepend
11203|0|NoPrepend
11282|0|NoPrepend
40528|0|NoPrepend
26711|0|NoPrepend
20144|0|NoPrepend
26710|0|NoPrepend
16876|0|NoPrepend
62659|0|NoPrepend
40632|0|NoPrepend
3557|0|NoPrepend
63029|0|NoPrepend
30086|0|NoPrepend
12081|0|NoPrepend
21814|0|NoPrepend
32418|0|NoPrepend
775|0|NoPrepend
10925|0|NoPrepend
23192|0|NoPrepend
11978|0|NoPrepend
393412|0|NoPrepend
36551|0|NoPrepend
3431|0|NoPrepend
63056|0|NoPrepend
62905|0|NoPrepend
393281|2|Binary
29797|0|NoPrepend
62973|0|NoPrepend
395266|0;2|Mixed
36224|0;1;2|Mixed
24084|2;0;1|Mixed
29861|0|NoPrepend
393379|0|NoPrepend
6922|0|NoPrepend
11948|0|NoPrepend
21556|0|NoPrepend
25703|0|NoPrepend
55088|0|NoPrepend
7476|0|NoPrepend
1852|0|NoPrepend
54663|0|NoPrepend
22945|1;0|Mixed
26007|0|NoPrepend
328283|2|Binary
266144|2;0|Mixed
328330|1|Uniform
328268|0|NoPrepend
393382|0|NoPrepend
22788|0|NoPrepend
33726|0|NoPrepend
63331|0|NoPrepend
549|2|Binary
2597|0|NoPrepend
393295|0|NoPrepend
26069|2|Binary
62606|0|NoPrepend
13697|0|NoPrepend
55173|0|NoPrepend
19348|1|Uniform
8973|0|NoPrepend
32655|0|NoPrepend
4697|0|NoPrepend
1888|0|NoPrepend
5103|0|NoPrepend
19516|0|NoPrepend
5666|0|NoPrepend
2567|0|NoPrepend
13655|0|NoPrepend
32680|2|Binary
1315|0|NoPrepend
132266|0|NoPrepend
33466|0|NoPrepend
7667|0|NoPrepend
32684|2|Binary
30620|2;0|Mixed
53410|0|NoPrepend
33681|0|NoPrepend
64247|0|NoPrepend
11032|1|Uniform
48984|2|Binary
46310|0|NoPrepend
63081|0|NoPrepend
27261|0|NoPrepend
10515|1;0|Mixed
53701|0|NoPrepend
393280|0|NoPrepend
31964|2;0|Mixed
30685|0;3;2|Mixed
23413|0|NoPrepend
1627|0|NoPrepend
10896|2|Binary
393405|2|Binary
29872|0|NoPrepend
54520|2|Binary
63454|0|NoPrepend
21967|0|NoPrepend
33534|0|NoPrepend
6492|0|NoPrepend
393410|0|NoPrepend
62661|0|NoPrepend
56473|0|NoPrepend
18668|0|NoPrepend
393555|0|NoPrepend
14681|0|NoPrepend
54816|0|NoPrepend
32599|0|NoPrepend
36281|0|NoPrepend
54840|0|NoPrepend
23275|1;0|Mixed
32304|2|Binary
19770|0|NoPrepend
54481|0|NoPrepend
46640|0;2|Mixed
3555|0|NoPrepend
36729|0|NoPrepend
26988|0|NoPrepend
46789|0|NoPrepend
54190|0|NoPrepend
393512|1;2|Mixed
393404|0|NoPrepend
393407|0|NoPrepend
16757|0|NoPrepend
393282|0|NoPrepend
14428|0|NoPrepend
2738|0|NoPrepend
21759|2|Binary
30704|0|NoPrepend
62935|0|NoPrepend
10943|0|NoPrepend
393479|0|NoPrepend
40478|0|NoPrepend
393506|0|NoPrepend
394971|0|NoPrepend
46296|0|NoPrepend
54017|2;0|Mixed
22233|0|NoPrepend
26708|2|Binary
112|0|NoPrepend
36200|0|NoPrepend
393523|0|NoPrepend
40566|0|NoPrepend
27277|0|NoPrepend
14593|0|NoPrepend
393419|0|NoPrepend
2149|0|NoPrepend
36637|0|NoPrepend
22461|0|NoPrepend
36362|0|NoPrepend
16411|0|NoPrepend
53998|0|NoPrepend
22802|0|NoPrepend
40674|0|NoPrepend
2445|0|NoPrepend
31788|0|NoPrepend
6141|0|NoPrepend
54297|0|NoPrepend
12276|0|NoPrepend
393380|2|Binary
14458|0|NoPrepend
18904|0|NoPrepend
26796|0|NoPrepend
393409|0|NoPrepend
14442|0;2|Mixed
46139|0|NoPrepend
393651|0|NoPrepend
18864|0|NoPrepend
63116|0|NoPrepend
396056|0|NoPrepend
54712|0|NoPrepend
47033|0|NoPrepend
22455|2|Binary
393420|0|NoPrepend
22546|0|NoPrepend
16486|0|NoPrepend
31790|0|NoPrepend
18853|1;0|Mixed
16899|0|NoPrepend
393482|0|NoPrepend
40717|0|NoPrepend
393435|0|NoPrepend
3921|2|Binary
14531|0|NoPrepend
17342|2|Binary
393454|0|NoPrepend
14833|0|NoPrepend
47082|1|Uniform
53378|0|NoPrepend
35889|0|NoPrepend
40858|0|NoPrepend
36113|0|NoPrepend
11791|0|NoPrepend
6373|0|NoPrepend
46363|0|NoPrepend
35038|0|NoPrepend
393462|0|NoPrepend
14198|0|NoPrepend
9201|0|NoPrepend
207090|0|NoPrepend
47699|0|NoPrepend
12782|0|NoPrepend
5411|1;0|Mixed
2865|0|NoPrepend
198476|2|Binary
41105|0|NoPrepend
2838|0|NoPrepend
39871|0|NoPrepend
39870|0|NoPrepend
39840|0|NoPrepend
1880|0|NoPrepend
29216|0|NoPrepend
1654|0|NoPrepend
61413|2|Binary
5601|0|NoPrepend
394646|0|NoPrepend
393473|0|NoPrepend
18951|0|NoPrepend
22757|0|NoPrepend
25770|0|NoPrepend
19790|0|NoPrepend
23110|1|Uniform
393438|0|NoPrepend
63151|0|NoPrepend
393470|0|NoPrepend
54250|0|NoPrepend
20395|0|NoPrepend
13889|2|Binary
26811|1|Uniform
63176|2|Binary
32930|0|NoPrepend
51485|0|NoPrepend
5420|0;2|Mixed
8236|0|NoPrepend
30539|3;0|Mixed
63115|0|NoPrepend
46445|0|NoPrepend
3785|0|NoPrepend
396371|0|NoPrepend
30304|0|NoPrepend
32030|0|NoPrepend
14472|0|NoPrepend
63224|2;0;1|Mixed
40482|0|NoPrepend
31830|1|Uniform
393425|0|NoPrepend
62674|0|NoPrepend
8015|2|Binary
63161|0|NoPrepend
18870|0|NoPrepend
63458|0|NoPrepend
395317|2|Binary
63108|0|NoPrepend
32428|0|NoPrepend
17341|0|NoPrepend
16569|0|NoPrepend
397195|0|NoPrepend
4767|0|NoPrepend
393550|0|NoPrepend
33610|1|Uniform
16668|0|NoPrepend
198423|0|NoPrepend
393533|0|NoPrepend
229|0|NoPrepend
46319|0|NoPrepend
20348|0|NoPrepend
63126|0|NoPrepend
393690|1|Uniform
63067|2|Binary
205054|0|NoPrepend
395073|0|NoPrepend
1102|0|NoPrepend
393592|0|NoPrepend
54556|0|NoPrepend
393458|0|NoPrepend
393566|0|NoPrepend
10690|2;0|Mixed
31940|0|NoPrepend
55115|0|NoPrepend
396905|0|NoPrepend
33020|0|NoPrepend
63197|2|Binary
292|0|NoPrepend
35949|0|NoPrepend
32487|0|NoPrepend
135520|2|Binary
53677|2|Binary
393563|0|NoPrepend
393526|0|NoPrepend
393554|2|Binary
63194|0|NoPrepend
20099|0|NoPrepend
50897|0;1|Mixed
7674|0|NoPrepend
4710|0|NoPrepend
7661|0|NoPrepend
54875|0|NoPrepend
2030|0|NoPrepend
14613|0|NoPrepend
63087|1|Uniform
393531|0|NoPrepend
26365|0|NoPrepend
393946|0|NoPrepend
157|0|NoPrepend
19838|0|NoPrepend
29764|0|NoPrepend
19682|0|NoPrepend
31779|0|NoPrepend
393548|0|NoPrepend
764|0|NoPrepend
49422|1|Uniform
24287|0|NoPrepend
23634|0|NoPrepend
7500|0;2|Mixed
59118|0|NoPrepend
55396|0|NoPrepend
59128|0|NoPrepend
15356|2|Binary
40608|0|NoPrepend
36359|0|NoPrepend
393520|0|NoPrepend
120|0|NoPrepend
63244|0|NoPrepend
203211|2|Binary
8937|0|NoPrepend
8687|0|NoPrepend
13039|0|NoPrepend
393567|0|NoPrepend
15228|0|NoPrepend
27243|2|Binary
393765|2|Binary
198773|0|NoPrepend
10961|0|NoPrepend
64239|0|NoPrepend
31782|0|NoPrepend
55958|0|NoPrepend
4505|0|NoPrepend
40739|1|Uniform
14255|0|NoPrepend
393395|0|NoPrepend
3380|0|NoPrepend
393557|0|NoPrepend
393553|0|NoPrepend
62928|0|NoPrepend
16927|0|NoPrepend
393576|0|NoPrepend
63097|0|NoPrepend
26723|0|NoPrepend
393616|0|NoPrepend
393622|0|NoPrepend
393574|2|Binary
11736|0|NoPrepend
26823|0|NoPrepend
63171|0|NoPrepend
393639|0|NoPrepend
26443|2|Binary
23374|0|NoPrepend
33|0|NoPrepend
36005|0|NoPrepend
1293|2;1;0|Mixed
393593|0|NoPrepend
57702|0|NoPrepend
198737|0|NoPrepend
8837|0|NoPrepend
32155|0|NoPrepend
19436|0|NoPrepend
22782|0|NoPrepend
6199|0|NoPrepend
63234|0|NoPrepend
393588|0|NoPrepend
36525|0|NoPrepend
3957|0|NoPrepend
393522|0|NoPrepend
393612|2;0|Mixed
2165|0|NoPrepend
53336|0|NoPrepend
46122|0|NoPrepend
63278|1;0|Mixed
62782|0|NoPrepend
35887|0|NoPrepend
{55049}|0|NoPrepend
15097|0|NoPrepend
395255|0|NoPrepend
393683|0|NoPrepend
393716|0|NoPrepend
19867|0|NoPrepend
26679|0|NoPrepend
393598|0|NoPrepend
25947|0|NoPrepend
63323|0|NoPrepend
62605|0|NoPrepend
393630|0|NoPrepend
53669|0|NoPrepend
53481|2|Binary
35849|0;1|Mixed
393668|0|NoPrepend
10406|0|NoPrepend
2598|0|NoPrepend
393766|0|NoPrepend
17109|2|Binary
63091|0|NoPrepend
54224|1;0|Mixed
46764|0|NoPrepend
55033|0|NoPrepend
19758|2;1|Mixed
9792|0|NoPrepend
40421|2|Binary
51063|0|NoPrepend
63245|0|NoPrepend
32092|2|Binary
34506|1|Uniform
32185|0|NoPrepend
62699|0|NoPrepend
19370|1|Uniform
30684|0|NoPrepend
393663|1;0|Mixed
14802|0|NoPrepend
63301|0|NoPrepend
36010|0|NoPrepend
25676|0|NoPrepend
10598|0|NoPrepend
393681|0|NoPrepend
23104|0|NoPrepend
22579|0|NoPrepend
12819|0|NoPrepend
20033|0|NoPrepend
394009|0|NoPrepend
32642|2|Binary
393811|0|NoPrepend
63291|0|NoPrepend
393633|0|NoPrepend
393669|0|NoPrepend
393949|0|NoPrepend
204911|0|NoPrepend
8002|0|NoPrepend
202893|0|NoPrepend
198743|2|Binary
397202|1|Uniform
63193|2|Binary
205736|2|Binary
397402|0|NoPrepend
46641|2|Binary
266869|0|NoPrepend
3409|0|NoPrepend
11360|0|NoPrepend
25599|2|Binary
25928|0|NoPrepend
26835|2|Binary
16633|0|NoPrepend
53964|0|NoPrepend
14746|0|NoPrepend
14866|0|NoPrepend
47073|2|Binary
11142|0|NoPrepend
393717|2|Binary
63247|0|NoPrepend
32621|0|NoPrepend
394672|0|NoPrepend
30673|0|NoPrepend
393845|0|NoPrepend
33168|0;2|Mixed
53800|0|NoPrepend
394559|0|NoPrepend
9408|0|NoPrepend
63289|0|NoPrepend
63280|2;0|Mixed
395361|0|NoPrepend
393660|0|NoPrepend
393685|0|NoPrepend
55143|2|Binary
20488|0|NoPrepend
393745|0|NoPrepend
33191|0|NoPrepend
63300|2|Binary
53568|0|NoPrepend
