# AS|ObservedPolicies|GeralPolicy
42068|0|NoPrepend
44980|0;2|Mixed
47462|0|NoPrepend
47451|0|NoPrepend
47461|1|Uniform
47468|0|NoPrepend
47472|0|NoPrepend
47483|0|NoPrepend
47476|0|NoPrepend
12830|2|Binary
39332|0|NoPrepend
201685|0|NoPrepend
39558|0|NoPrepend
39546|0|NoPrepend
24833|0|NoPrepend
47566|2|Binary
39592|0|NoPrepend
63140|0|NoPrepend
200444|0|NoPrepend
15383|1;0|Mixed
199273|0|NoPrepend
34015|0|NoPrepend
33990|2|Binary
50114|0|NoPrepend
34043|0|NoPrepend
30864|0|NoPrepend
29429|0|NoPrepend
34367|2|Binary
13134|0|NoPrepend
25502|0|NoPrepend
5548|0|NoPrepend
25499|0|NoPrepend
28892|0|NoPrepend
25506|0|NoPrepend
48975|0|NoPrepend
59942|0|NoPrepend
25541|2|Binary
25523|0|NoPrepend
28861|2|Binary
51350|0|NoPrepend
21288|0|NoPrepend
25566|0|NoPrepend
28741|0|NoPrepend
28672|1|Uniform
47121|2|Binary
28693|0|NoPrepend
29015|0|NoPrepend
28766|0|NoPrepend
6764|2|Binary
47137|0|NoPrepend
41739|0|NoPrepend
47166|0|NoPrepend
47532|0|NoPrepend
197171|0|NoPrepend
15714|0|NoPrepend
15607|0|NoPrepend
41647|2|Binary
41649|0|NoPrepend
51293|0|NoPrepend
15746|0|NoPrepend
44003|0;1|Mixed
39635|0|NoPrepend
196651|2|Binary
39646|0|NoPrepend
39645|0|NoPrepend
41210|0|NoPrepend
41180|1|Uniform
47369|0|NoPrepend
41182|0|NoPrepend
41188|2|Binary
59938|0|NoPrepend
41342|0|NoPrepend
44251|0|NoPrepend
42706|0|NoPrepend
41260|2|Binary
48788|0|NoPrepend
41251|1|Uniform
42648|0|NoPrepend
42640|0;2|Mixed
42677|2|Binary
42698|0|NoPrepend
6737|0|NoPrepend
39274|2|Binary
39262|0|NoPrepend
39261|0|NoPrepend
29342|0|NoPrepend
59602|0|NoPrepend
39428|0|NoPrepend
39296|0|NoPrepend
39350|3|Diverse
39320|0|NoPrepend
16199|0|NoPrepend
39329|0|NoPrepend
8534|0|NoPrepend
201374|0|NoPrepend
31563|2|Binary
49652|0|NoPrepend
39385|0|NoPrepend
34068|0|NoPrepend
38989|0|NoPrepend
51038|2|Binary
51029|0|NoPrepend
51073|0|NoPrepend
56753|0|NoPrepend
198467|1|Uniform
197085|0|NoPrepend
21491|0;2|Mixed
37708|2|Binary
36948|0|NoPrepend
36936|0|NoPrepend
23021|0|NoPrepend
55433|0|NoPrepend
327977|0|NoPrepend
65513|0|NoPrepend
37247|0|NoPrepend
37274|0|NoPrepend
36929|0|NoPrepend
3586|0|NoPrepend
33764|0|NoPrepend
25429|0|NoPrepend
10803|0|NoPrepend
33777|0|NoPrepend
36978|2;0|Mixed
27681|2|Binary
36919|0|NoPrepend
31960|0|NoPrepend
11157|0|NoPrepend
22306|0|NoPrepend
11744|0|NoPrepend
41629|0|NoPrepend
37562|0|NoPrepend
327749|0|NoPrepend
327995|0|NoPrepend
23058|0|NoPrepend
37583|1|Uniform
37555|0|NoPrepend
37588|0;2|Mixed
37591|0|NoPrepend
37579|0|NoPrepend
37587|0|NoPrepend
37601|1|Uniform
327953|0|NoPrepend
37578|0|NoPrepend
327949|0|NoPrepend
327958|0|NoPrepend
327973|0|NoPrepend
328018|1|Uniform
328192|2|Binary
328065|0|NoPrepend
328135|0|NoPrepend
328009|0;1|Mixed
37585|2|Binary
37667|1;0|Mixed
37590|0|NoPrepend
10798|0;2;1|Mixed
37474|0|NoPrepend
37663|0|NoPrepend
37668|0|NoPrepend
37278|2|Binary
37664|0|NoPrepend
37599|1;2|Mixed
12091|0|NoPrepend
17148|0|NoPrepend
37610|0|NoPrepend
327838|1|Uniform
327773|1;0|Mixed
37683|1;0|Mixed
37592|0|NoPrepend
33769|2|Binary
327845|0|NoPrepend
21271|2;1|Mixed
37679|0|NoPrepend
37691|0;2|Mixed
37298|1|Uniform
37647|0|NoPrepend
37656|1|Uniform
37660|0|NoPrepend
327759|0|NoPrepend
37505|0|NoPrepend
327996|1|Uniform
327748|0|NoPrepend
327848|0|NoPrepend
327729|0|NoPrepend
327730|0|NoPrepend
37513|2;1|Mixed
37003|0|NoPrepend
26132|0|NoPrepend
327951|0|NoPrepend
327904|0|NoPrepend
327912|0|NoPrepend
327811|2;0|Mixed
327917|0|NoPrepend
327942|0|NoPrepend
37222|0|NoPrepend
327766|0|NoPrepend
327853|2|Binary
37630|0|NoPrepend
327774|0|NoPrepend
37312|0|NoPrepend
327753|0|NoPrepend
327784|0|NoPrepend
327787|0|NoPrepend
327793|0|NoPrepend
327928|1;0|Mixed
327939|0|NoPrepend
33791|0|NoPrepend
327967|0|NoPrepend
37476|0|NoPrepend
327801|0|NoPrepend
327861|0|NoPrepend
327884|0|NoPrepend
327734|0|NoPrepend
327843|0|NoPrepend
327918|0|NoPrepend
327927|1|Uniform
37438|0|NoPrepend
38538|0|NoPrepend
36889|2;0|Mixed
36870|0;1|Mixed
37005|1|Uniform
36980|0|NoPrepend
36975|0|NoPrepend
37565|0|NoPrepend
6968|0|NoPrepend
11947|0|NoPrepend
33780|0;2;1|Mixed
22386|0|NoPrepend
36944|0|NoPrepend
327989|0|NoPrepend
37210|0|NoPrepend
37402|0|NoPrepend
37266|2;0|Mixed
37364|0|NoPrepend
37570|0|NoPrepend
37150|1;2|Mixed
327961|0|NoPrepend
327976|1|Uniform
327994|2|Binary
327998|0|NoPrepend
328007|2|Binary
328023|0|NoPrepend
328027|0|NoPrepend
328030|2|Binary
328052|0|NoPrepend
328053|0|NoPrepend
328087|0|NoPrepend
328088|0|NoPrepend
328090|2|Binary
328094|0|NoPrepend
328080|0|NoPrepend
36891|0|NoPrepend
37261|0|NoPrepend
37262|0|NoPrepend
327695|0|NoPrepend
37267|1|Uniform
37270|0|NoPrepend
37344|0|NoPrepend
37279|1|Uniform
37307|1|Uniform
37304|0;1|Mixed
37316|0|NoPrepend
37318|0|NoPrepend
37354|0|NoPrepend
37328|0|NoPrepend
37382|0|NoPrepend
37330|1|Uniform
37338|0|NoPrepend
37339|0|NoPrepend
37346|0|NoPrepend
37362|0|NoPrepend
37366|0|NoPrepend
37378|0|NoPrepend
37392|0|NoPrepend
37408|0|NoPrepend
37418|0|NoPrepend
37419|0|NoPrepend
37426|0|NoPrepend
327763|0|NoPrepend
37444|1|Uniform
37466|0|NoPrepend
37470|0|NoPrepend
37548|0|NoPrepend
37477|0|NoPrepend
37488|0|NoPrepend
37490|0|NoPrepend
37499|0|NoPrepend
328245|2|Binary
36904|2|Binary
327869|0|NoPrepend
327855|0|NoPrepend
15022|0;1|Mixed
37170|0|NoPrepend
26754|0|NoPrepend
32860|0|NoPrepend
32717|0|NoPrepend
37244|0|NoPrepend
37144|1|Uniform
37147|0|NoPrepend
37180|1;0|Mixed
37207|0|NoPrepend
37226|0|NoPrepend
65512|0|NoPrepend
32842|0|NoPrepend
7420|0|NoPrepend
36946|0|NoPrepend
327719|0|NoPrepend
327844|0|NoPrepend
327775|0|NoPrepend
328014|0|NoPrepend
327818|0|NoPrepend
327821|0|NoPrepend
327831|0|NoPrepend
327852|0|NoPrepend
30997|1|Uniform
37386|0|NoPrepend
37715|0|NoPrepend
327796|0|NoPrepend
37769|0|NoPrepend
327740|0|NoPrepend
36932|0|NoPrepend
328235|0|NoPrepend
328139|0|NoPrepend
328149|0|NoPrepend
327782|0|NoPrepend
37775|0|NoPrepend
36290|0|NoPrepend
205037|0|NoPrepend
396459|0|NoPrepend
328075|0;2|Mixed
328089|0|NoPrepend
37414|0;1|Mixed
37272|0|NoPrepend
328082|0|NoPrepend
328081|0|NoPrepend
328068|0;2|Mixed
328066|0|NoPrepend
5438|0|NoPrepend
36882|0|NoPrepend
327988|0|NoPrepend
328001|0|NoPrepend
37301|0|NoPrepend
328096|0|NoPrepend
42607|0|NoPrepend
30984|0|NoPrepend
30987|0|NoPrepend
30983|0|NoPrepend
327965|0|NoPrepend
33778|0|NoPrepend
64512|0|NoPrepend
21739|0|NoPrepend
{33782}|0|NoPrepend
33782|0|NoPrepend
37528|0|NoPrepend
33790|0|NoPrepend
327935|0|NoPrepend
36886|0|NoPrepend
36906|1;0|Mixed
36922|0;1|Mixed
13854|0|NoPrepend
37036|0|NoPrepend
37045|2|Binary
37051|0|NoPrepend
37177|0|NoPrepend
37181|0|NoPrepend
37160|0|NoPrepend
37206|0|NoPrepend
37212|0|NoPrepend
37399|0|NoPrepend
37446|0|NoPrepend
37448|0|NoPrepend
37452|0|NoPrepend
327846|0|NoPrepend
327842|0|NoPrepend
37495|0|NoPrepend
327919|0|NoPrepend
327888|0|NoPrepend
328093|0|NoPrepend
327971|0;1|Mixed
327074|0|NoPrepend
37534|0|NoPrepend
37514|0|NoPrepend
37496|0|NoPrepend
37348|0|NoPrepend
328301|0|NoPrepend
37091|0|NoPrepend
37085|0|NoPrepend
37062|0|NoPrepend
37078|0|NoPrepend
37058|1|Uniform
37686|0|NoPrepend
37568|0;1|Mixed
327705|0|NoPrepend
{36893}|0|NoPrepend
36893|0|NoPrepend
37405|0|NoPrepend
327691|0|NoPrepend
37252|0|NoPrepend
327694|2|Binary
37384|0|NoPrepend
328232|0|NoPrepend
328140|0|NoPrepend
328074|2|Binary
328120|0|NoPrepend
328136|0|NoPrepend
328259|0|NoPrepend
328173|0|NoPrepend
328125|1|Uniform
328113|0|NoPrepend
328201|0|NoPrepend
328133|0|NoPrepend
328253|0|NoPrepend
328128|0|NoPrepend
328207|0|NoPrepend
137022|0|NoPrepend
328126|0|NoPrepend
37524|0|NoPrepend
37480|2;0;1|Mixed
37462|2;0|Mixed
37527|0|NoPrepend
37461|0;1|Mixed
37484|0|NoPrepend
37357|0;1|Mixed
37479|0;2|Mixed
37429|0|NoPrepend
37434|0|NoPrepend
37433|0;2|Mixed
37456|0|NoPrepend
37129|0|NoPrepend
37413|0|NoPrepend
37421|0|NoPrepend
37423|0|NoPrepend
328191|0|NoPrepend
37381|0|NoPrepend
37550|2;1;0|Mixed
327936|0|NoPrepend
37580|0|NoPrepend
37342|0|NoPrepend
37326|0|NoPrepend
37341|0|NoPrepend
37582|0|NoPrepend
37563|0|NoPrepend
37552|0|NoPrepend
37556|0|NoPrepend
37594|0|NoPrepend
37569|0|NoPrepend
37586|0|NoPrepend
37571|1|Uniform
37547|0|NoPrepend
37454|0|NoPrepend
37313|0|NoPrepend
37322|0|NoPrepend
37323|0|NoPrepend
36939|0|NoPrepend
37445|0|NoPrepend
36880|0|NoPrepend
13456|0;1|Mixed
53981|0|NoPrepend
11784|0|NoPrepend
11092|0|NoPrepend
6485|0|NoPrepend
11165|0|NoPrepend
14151|0|NoPrepend
21896|0;1|Mixed
36565|0|NoPrepend
11787|0|NoPrepend
62472|0|NoPrepend
62756|0|NoPrepend
200104|0|NoPrepend
24|2|Binary
54132|0|NoPrepend
27241|1|Uniform
26109|0|NoPrepend
32984|2;0|Mixed
22871|0|NoPrepend
17195|0|NoPrepend
393851|0|NoPrepend
395541|0|NoPrepend
46398|0|NoPrepend
61452|0|NoPrepend
23014|0|NoPrepend
19529|0|NoPrepend
16976|0|NoPrepend
53823|0|NoPrepend
5703|0|NoPrepend
22308|0|NoPrepend
40639|0|NoPrepend
62480|1|Uniform
62546|1|Uniform
32649|0|NoPrepend
46727|0|NoPrepend
11720|0|NoPrepend
55205|0|NoPrepend
30648|0|NoPrepend
22666|0|NoPrepend
11765|0|NoPrepend
264581|0|NoPrepend
36537|0|NoPrepend
21600|0|NoPrepend
14128|0|NoPrepend
46665|0|NoPrepend
55072|0|NoPrepend
54034|2|Binary
33145|0|NoPrepend
32887|2;0|Mixed
54970|0|NoPrepend
14582|0|NoPrepend
264583|0|NoPrepend
264095|0|NoPrepend
55151|0|NoPrepend
11322|2|Binary
55146|0|NoPrepend
55181|0|NoPrepend
30323|0|NoPrepend
54947|2;0|Mixed
18535|0|NoPrepend
62467|0;1|Mixed
53878|0;2|Mixed
55183|0;2|Mixed
62554|0|NoPrepend
62479|0|NoPrepend
55238|0|NoPrepend
22826|0|NoPrepend
8148|2|Binary
54063|0;2|Mixed
11037|0|NoPrepend
33468|0|NoPrepend
36153|0|NoPrepend
55210|0|NoPrepend
54269|0|NoPrepend
30608|0|NoPrepend
25906|0|NoPrepend
53699|0|NoPrepend
22532|2|Binary
62520|0|NoPrepend
33095|0|NoPrepend
26376|0|NoPrepend
62565|0|NoPrepend
33058|0|NoPrepend
5026|0|NoPrepend
46631|0|NoPrepend
62530|0|NoPrepend
55288|0|NoPrepend
62631|0|NoPrepend
62572|1|Uniform
53364|0|NoPrepend
18460|0|NoPrepend
62608|0|NoPrepend
4390|0|NoPrepend
28628|0|NoPrepend
62541|0|NoPrepend
{395124}|0|NoPrepend
395124|0|NoPrepend
46801|1|Uniform
393252|0|NoPrepend
56171|0|NoPrepend
20325|0|NoPrepend
54798|0|NoPrepend
62557|0|NoPrepend
20402|0|NoPrepend
15191|2|Binary
26425|0|NoPrepend
62517|0|NoPrepend
394061|0|NoPrepend
396381|0|NoPrepend
11446|0|NoPrepend
38217|0|NoPrepend
24474|0|NoPrepend
4779|0|NoPrepend
26320|0|NoPrepend
23247|0|NoPrepend
1287|0;1|Mixed
27214|0|NoPrepend
11378|2|Binary
5705|0|NoPrepend
33413|0|NoPrepend
10633|0|NoPrepend
55279|0|NoPrepend
19691|0|NoPrepend
39882|0|NoPrepend
14903|0|NoPrepend
55076|0;1|Mixed
18637|0|NoPrepend
394169|0|NoPrepend
46793|0|NoPrepend
393241|0|NoPrepend
3140|0|NoPrepend
54512|0|NoPrepend
18555|0|NoPrepend
53641|0|NoPrepend
21758|0|NoPrepend
36619|2|Binary
19314|1|Uniform
52441|0|NoPrepend
26477|1;0|Mixed
202623|0|NoPrepend
55160|0|NoPrepend
23371|1|Uniform
36244|1;0|Mixed
62673|0|NoPrepend
62536|0|NoPrepend
22200|0|NoPrepend
46138|0|NoPrepend
30079|0|NoPrepend
132001|0|NoPrepend
62589|0|NoPrepend
29858|2|Binary
25825|0|NoPrepend
11926|0|NoPrepend
62647|0|NoPrepend
15116|0|NoPrepend
62709|0|NoPrepend
393261|0|NoPrepend
55266|0|NoPrepend
33683|0|NoPrepend
263691|0|NoPrepend
263909|0|NoPrepend
18993|2|Binary
23363|0|NoPrepend
18916|0|NoPrepend
62745|0|NoPrepend
263233|1;0|Mixed
11329|0|NoPrepend
25984|0|NoPrepend
62630|0|NoPrepend
33177|0|NoPrepend
20449|0|NoPrepend
395175|0|NoPrepend
46542|0|NoPrepend
22447|1|Uniform
62735|0|NoPrepend
62769|0|NoPrepend
15355|0|NoPrepend
53781|0|NoPrepend
32971|0;2|Mixed
11813|1|Uniform
26763|0|NoPrepend
20234|0|NoPrepend
394022|0|NoPrepend
395409|0|NoPrepend
14222|0|NoPrepend
62772|0|NoPrepend
62690|0|NoPrepend
394823|0|NoPrepend
395061|0|NoPrepend
203902|0|NoPrepend
202808|0|NoPrepend
62803|0|NoPrepend
32192|0|NoPrepend
4470|0|NoPrepend
16697|0|NoPrepend
62693|0|NoPrepend
11730|2|Binary
46946|0|NoPrepend
33304|0|NoPrepend
62698|0|NoPrepend
19786|0|NoPrepend
25644|0|NoPrepend
62767|0|NoPrepend
62663|0|NoPrepend
62702|0|NoPrepend
10248|0|NoPrepend
62736|0|NoPrepend
26444|0|NoPrepend
62562|0|NoPrepend
393260|0|NoPrepend
62797|0|NoPrepend
395133|0|NoPrepend
30347|1|Uniform
62644|0|NoPrepend
20391|2;0|Mixed
22246|0|NoPrepend
19069|0|NoPrepend
54572|0|NoPrepend
13836|0|NoPrepend
25794|2;0|Mixed
19068|0;2|Mixed
46957|0|NoPrepend
3727|0|NoPrepend
62875|1|Uniform
21961|0|NoPrepend
54821|1|Uniform
3850|0|NoPrepend
19011|0|NoPrepend
19317|2|Binary
394748|0|NoPrepend
26640|0|NoPrepend
13613|0|NoPrepend
32269|0|NoPrepend
30543|0;2|Mixed
23527|0|NoPrepend
11285|0|NoPrepend
46893|0|NoPrepend
2646|0|NoPrepend
21924|0|NoPrepend
26582|1|Uniform
394987|2;0|Mixed
54311|0|NoPrepend
33586|0;2|Mixed
31821|0|NoPrepend
53869|0|NoPrepend
15111|0|NoPrepend
395943|2;0|Mixed
11121|0|NoPrepend
20010|0|NoPrepend
62800|2|Binary
62903|0|NoPrepend
62758|0|NoPrepend
19319|0|NoPrepend
62634|0|NoPrepend
22290|0|NoPrepend
393341|0|NoPrepend
21941|0|NoPrepend
62506|0|NoPrepend
14375|0|NoPrepend
14585|0|NoPrepend
7882|0|NoPrepend
40340|0|NoPrepend
19825|0|NoPrepend
25836|0|NoPrepend
26287|0|NoPrepend
11268|0|NoPrepend
132500|0|NoPrepend
14783|2|Binary
14967|0|NoPrepend
30281|0|NoPrepend
35909|1|Uniform
395567|0|NoPrepend
11876|0|NoPrepend
55091|0|NoPrepend
62885|0|NoPrepend
4143|0|NoPrepend
6171|2;0|Mixed
53868|0|NoPrepend
36004|0;1|Mixed
11820|0|NoPrepend
393304|0|NoPrepend
40530|0|NoPrepend
62839|0|NoPrepend
62857|0|NoPrepend
14573|0|NoPrepend
62877|0|NoPrepend
62891|0;2|Mixed
54775|0|NoPrepend
4563|0;2|Mixed
23479|1|Uniform
32346|0|NoPrepend
3364|0|NoPrepend
2559|0;2|Mixed
23940|0|NoPrepend
11480|0|NoPrepend
23010|0|NoPrepend
32970|0|NoPrepend
62863|0|NoPrepend
53583|0|NoPrepend
54876|2;0|Mixed
394165|0|NoPrepend
32711|0|NoPrepend
20339|2;0|Mixed
29911|0|NoPrepend
396151|0|NoPrepend
22855|0|NoPrepend
26651|0|NoPrepend
395264|0|NoPrepend
393325|0|NoPrepend
62939|0|NoPrepend
32897|0|NoPrepend
18816|0|NoPrepend
19408|0|NoPrepend
14533|0|NoPrepend
32975|0|NoPrepend
393309|0|NoPrepend
16693|0|NoPrepend
32647|2|Binary
22337|0|NoPrepend
55215|2|Binary
53811|0|NoPrepend
17394|1;0|Mixed
62934|2|Binary
14358|0|NoPrepend
393334|0|NoPrepend
53566|0|NoPrepend
62824|0|NoPrepend
32176|0|NoPrepend
33593|0|NoPrepend
62933|0|NoPrepend
30601|0|NoPrepend
22297|0|NoPrepend
47097|0|NoPrepend
16544|0|NoPrepend
62854|0|NoPrepend
22003|0|NoPrepend
25714|0|NoPrepend
16964|1|Uniform
16394|0|NoPrepend
393378|0|NoPrepend
1508|0|NoPrepend
62965|0|NoPrepend
62884|0|NoPrepend
62993|0|NoPrepend
55101|0|NoPrepend
14035|0|NoPrepend
393310|0|NoPrepend
55127|2;0|Mixed
26264|0|NoPrepend
393369|1|Uniform
62726|0|NoPrepend
62474|0|NoPrepend
23166|0|NoPrepend
11152|0|NoPrepend
393242|0|NoPrepend
62991|2|Binary
18932|0|NoPrepend
11408|2;0|Mixed
21673|2|Binary
36046|0|NoPrepend
23339|0|NoPrepend
29998|0|NoPrepend
22263|0|NoPrepend
40197|0|NoPrepend
19771|0|NoPrepend
62971|0|NoPrepend
31871|0|NoPrepend
19193|0|NoPrepend
10411|0;2|Mixed
393376|0|NoPrepend
23198|0|NoPrepend
63011|0|NoPrepend
30100|0|NoPrepend
32702|0|NoPrepend
63032|0|NoPrepend
18639|0|NoPrepend
62995|1|Uniform
395474|0|NoPrepend
62992|0|NoPrepend
13978|0|NoPrepend
40657|1|Uniform
394619|1|Uniform
23484|0;2|Mixed
54711|0|NoPrepend
19236|0|NoPrepend
7455|0;2|Mixed
36029|0|NoPrepend
40044|0|NoPrepend
25773|0|NoPrepend
19563|1;0|Mixed
11207|0|NoPrepend
54367|0|NoPrepend
132451|1|Uniform
26983|0|NoPrepend
26323|0|NoPrepend
27439|2|Binary
62920|0|NoPrepend
62570|0|NoPrepend
11332|0|NoPrepend
4869|0|NoPrepend
21708|0|NoPrepend
203274|0|NoPrepend
26113|0|NoPrepend
26431|0|NoPrepend
54482|0|NoPrepend
22643|0|NoPrepend
393324|0|NoPrepend
63063|0|NoPrepend
36500|0|NoPrepend
132055|0|NoPrepend
32027|0|NoPrepend
11990|0|NoPrepend
394453|0|NoPrepend
30415|2;0;1|Mixed
393348|0|NoPrepend
63054|1|Uniform
30595|0;2|Mixed
393352|0|NoPrepend
25879|2|Binary
54156|0|NoPrepend
13715|2|Binary
32595|0|NoPrepend
26856|0|NoPrepend
11493|0;2|Mixed
31937|0|NoPrepend
33090|0|NoPrepend
{6058}|0|NoPrepend
23196|0|NoPrepend
396028|2;0|Mixed
25948|0|NoPrepend
26261|0|NoPrepend
19329|0|NoPrepend
30626|0|NoPrepend
11652|0|NoPrepend
53722|1|Uniform
27434|0|NoPrepend
11610|0|NoPrepend
62746|0|NoPrepend
53275|0|NoPrepend
54235|0|NoPrepend
30068|0|NoPrepend
14810|0|NoPrepend
23041|0|NoPrepend
14625|0|NoPrepend
31831|2|Binary
11393|0|NoPrepend
62918|0|NoPrepend
62483|0|NoPrepend
63266|0|NoPrepend
32852|1|Uniform
13352|0|NoPrepend
18973|2|Binary
27480|0|NoPrepend
55122|0;2|Mixed
53249|0|NoPrepend
55121|0|NoPrepend
54056|0|NoPrepend
62464|0|NoPrepend
23331|0|NoPrepend
11438|0|NoPrepend
36011|0|NoPrepend
36373|0;1|Mixed
22736|0|NoPrepend
36145|0|NoPrepend
55237|0|NoPrepend
46119|0|NoPrepend
32481|0|NoPrepend
62510|0|NoPrepend
29745|0|NoPrepend
7350|0|NoPrepend
30035|0|NoPrepend
36589|0|NoPrepend
6203|0;2|Mixed
5702|0|NoPrepend
2631|0|NoPrepend
3832|0|NoPrepend
35931|1|Uniform
36450|0|NoPrepend
393267|0|NoPrepend
4410|2;0|Mixed
54877|0|NoPrepend
20466|0|NoPrepend
25810|0|NoPrepend
40817|0|NoPrepend
46097|0|NoPrepend
394328|0;2|Mixed
54772|2;0|Mixed
63038|0|NoPrepend
35855|0|NoPrepend
11235|2|Binary
393350|0|NoPrepend
4358|2|Binary
46865|0|NoPrepend
55243|0;2|Mixed
19849|0|NoPrepend
18920|0;1|Mixed
27607|0|NoPrepend
31754|0|NoPrepend
62840|1;0|Mixed
19997|0|NoPrepend
133873|0;3|Mixed
394216|0|NoPrepend
16826|0|NoPrepend
36259|0|NoPrepend
15271|0|NoPrepend
62780|0|NoPrepend
395963|0|NoPrepend
30239|0|NoPrepend
46428|0|NoPrepend
11184|0|NoPrepend
393308|0|NoPrepend
62859|0|NoPrepend
53575|0|NoPrepend
22810|0|NoPrepend
393306|0|NoPrepend
20233|0|NoPrepend
22671|0|NoPrepend
39966|0|NoPrepend
26817|0|NoPrepend
8146|0|NoPrepend
62675|1|Uniform
21573|0|NoPrepend
36424|0|NoPrepend
55295|0|NoPrepend
55022|2;0|Mixed
395804|0|NoPrepend
30643|0|NoPrepend
25647|0|NoPrepend
55221|1|Uniform
19866|2|Binary
36416|0|NoPrepend
3914|0|NoPrepend
393906|1;0|Mixed
46739|0|NoPrepend
55124|0|NoPrepend
18550|0|NoPrepend
46451|0|NoPrepend
8037|0|NoPrepend
21504|2;0;1|Mixed
3620|0|NoPrepend
30606|0|NoPrepend
16760|0|NoPrepend
33246|0|NoPrepend
26980|0|NoPrepend
13516|0|NoPrepend
62848|0|NoPrepend
13491|0|NoPrepend
27186|0|NoPrepend
31761|0|NoPrepend
40742|0|NoPrepend
33594|0|NoPrepend
27275|2|Binary
25925|2|Binary
36399|0|NoPrepend
18750|0|NoPrepend
55024|0|NoPrepend
54977|0|NoPrepend
395444|0|NoPrepend
27623|1|Uniform
23229|2;0|Mixed
55240|0|NoPrepend
395991|0|NoPrepend
17377|2;0|Mixed
55069|0|NoPrepend
54957|0|NoPrepend
684|0|NoPrepend
14290|0|NoPrepend
13931|0|NoPrepend
18534|0|NoPrepend
54949|0|NoPrepend
11262|0|NoPrepend
33746|0|NoPrepend
46135|0|NoPrepend
55089|0|NoPrepend
19041|0|NoPrepend
394522|0;1|Mixed
54655|2|Binary
7442|0|NoPrepend
46716|0|NoPrepend
17238|0|NoPrepend
53702|0|NoPrepend
19729|0|NoPrepend
55099|0|NoPrepend
393859|0|NoPrepend
54967|0|NoPrepend
55068|2;0|Mixed
55063|0|NoPrepend
55179|0|NoPrepend
21594|0|NoPrepend
14697|0|NoPrepend
55153|2|Binary
40884|0|NoPrepend
393891|0|NoPrepend
62962|0|NoPrepend
14336|0|NoPrepend
55123|0|NoPrepend
393492|0|NoPrepend
55070|0|NoPrepend
394636|0|NoPrepend
393607|1|Uniform
393400|0|NoPrepend
46612|2;0|Mixed
26176|0|NoPrepend
393322|0;2|Mixed
393316|1;0|Mixed
26896|0|NoPrepend
13795|0|NoPrepend
11884|1|Uniform
33455|0|NoPrepend
7821|0|NoPrepend
30664|0;2|Mixed
15279|1;0|Mixed
18473|0|NoPrepend
29821|0|NoPrepend
396062|0|NoPrepend
46950|1|Uniform
55097|0|NoPrepend
63263|0|NoPrepend
133782|0|NoPrepend
55093|1|Uniform
36310|0|NoPrepend
19521|0|NoPrepend
11250|0|NoPrepend
21745|0|NoPrepend
19677|0|NoPrepend
63061|0|NoPrepend
3719|0|NoPrepend
40479|0|NoPrepend
36649|1|Uniform
22215|0|NoPrepend
40292|0|NoPrepend
22582|0|NoPrepend
394724|0|NoPrepend
393753|0|NoPrepend
395811|0|NoPrepend
394455|0|NoPrepend
55041|0|NoPrepend
40017|2|Binary
55047|0|NoPrepend
30180|0;2|Mixed
11395|0|NoPrepend
23039|0|NoPrepend
18537|2|Binary
54684|2|Binary
11897|0|NoPrepend
26524|2|Binary
14272|0|NoPrepend
33042|0|NoPrepend
30204|0|NoPrepend
7695|0;2|Mixed
55078|0|NoPrepend
54928|0|NoPrepend
30098|0|NoPrepend
54303|1;0|Mixed
54920|0|NoPrepend
36364|0;2|Mixed
29851|0|NoPrepend
395155|0|NoPrepend
26844|0|NoPrepend
14572|0|NoPrepend
394800|0|NoPrepend
394790|0;2|Mixed
395485|0;2|Mixed
394153|0|NoPrepend
13496|0|NoPrepend
19125|0|NoPrepend
4884|0|NoPrepend
11893|0|NoPrepend
32360|0|NoPrepend
3736|0|NoPrepend
3927|0|NoPrepend
4128|0|NoPrepend
36166|0|NoPrepend
40071|0|NoPrepend
22695|0|NoPrepend
19355|2|Binary
19594|2|Binary
22851|0|NoPrepend
12253|0|NoPrepend
6938|0|NoPrepend
54950|2|Binary
36844|0|NoPrepend
14521|0|NoPrepend
19774|0|NoPrepend
62975|0|NoPrepend
27375|0|NoPrepend
11267|0|NoPrepend
16395|0|NoPrepend
6091|0|NoPrepend
22900|0|NoPrepend
7809|0|NoPrepend
27269|0|NoPrepend
10209|0|NoPrepend
30000|0|NoPrepend
40722|0|NoPrepend
46120|0|NoPrepend
2700|0|NoPrepend
13702|0|NoPrepend
32958|0|NoPrepend
53426|0|NoPrepend
54969|0|NoPrepend
11230|0|NoPrepend
62924|0|NoPrepend
132414|0|NoPrepend
132413|0|NoPrepend
62978|0|NoPrepend
30020|0|NoPrepend
13990|0|NoPrepend
62909|0|NoPrepend
40626|0|NoPrepend
30331|0|NoPrepend
19421|0|NoPrepend
14747|0|NoPrepend
15110|0|NoPrepend
21611|2|Binary
26358|0|NoPrepend
23251|0;1|Mixed
63370|0;2|Mixed
46889|0|NoPrepend
395972|0|NoPrepend
1757|0;1|Mixed
14437|0|NoPrepend
16555|0|NoPrepend
30076|0|NoPrepend
15299|0|NoPrepend
13997|2;0|Mixed
393998|0|NoPrepend
394612|0|NoPrepend
26010|0|NoPrepend
1632|0|NoPrepend
29875|0|NoPrepend
32293|0|NoPrepend
40524|0|NoPrepend
22934|0|NoPrepend
19002|1|Uniform
53602|1;0|Mixed
